"event_id","disease","serotype","lat","lon","locality","country","region","location","observation_date","report_date","display_date","species","diagnosis_source","humans_affected","humans_deaths"
314370,"Influenza - Avian","H5N1 HPAI",46.865448,18.491045,"disgorge","Hungary","Europe","disgorge, Hungary, Europe","2022-02-15","2022-02-23","2022-02-15","Wild,White tailed eagle (Haliaeetus albicilla)","OIE",,
314369,"Influenza - Avian","H5N1 HPAI",47.641118,18.331161,"Tata","Hungary","Europe","Tata, Hungary, Europe","2022-02-08","2022-02-23","2022-02-08","Wild,Gull / Wild,Greater White-fronted Goose (Anser albifrons)","OIE",,
314073,"Influenza - Avian","H5N1 HPAI",47.6315,17.3144,"Barbacs","Hungary","Europe","Barbacs, Hungary, Europe","2022-02-01","2022-02-17","2022-02-01","Wild,White tailed eagle (Haliaeetus albicilla)","OIE",,
313512,"Influenza - Avian","H5N1 HPAI",47.64624,20.66147,"Poroszl?","Hungary","Europe","Poroszl?, Hungary, Europe","2022-02-09","2022-02-15","2022-02-09","Domestic,Unspecified bird","OIE",,
312699,"Influenza - Avian","H5N1 HPAI",47.640833,18.33,"Tata","Hungary","Europe","Tata, Hungary, Europe","2022-01-31","2022-02-03","2022-01-31","Wild,Yellow-legged Gull ","OIE",,
312698,"Influenza - Avian","H5N1 HPAI",47.762109,18.559258,"Nyerges?jfalu","Hungary","Europe","Nyerges?jfalu, Hungary, Europe","2022-01-31","2022-02-03","2022-01-31","Wild,Greater White-fronted Goose (Anser albifrons)","OIE",,
312467,"Influenza - Avian","H5N1 HPAI",48.120974,21.467563,"Rakamaz","Hungary","Europe","Rakamaz, Hungary, Europe","2022-01-26","2022-02-02","2022-01-26","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312466,"Influenza - Avian","H5N1 HPAI",47.755765,21.387994,"Hajd?b?sz?rm?ny","Hungary","Europe","Hajd?b?sz?rm?ny, Hungary, Europe","2022-01-21","2022-02-02","2022-01-21","Wild,Buzzard","OIE",,
312208,"Influenza - Avian","H5N1 HPAI",46.756123,19.764002,"Kunsz?ll?s","Hungary","Europe","Kunsz?ll?s, Hungary, Europe","2022-01-26","2022-01-27","2022-01-26","Domestic,Chicken","OIE",,
311870,"Influenza - Avian","H5N1 HPAI",47.80783,18.992458,"Kisoroszi","Hungary","Europe","Kisoroszi, Hungary, Europe","2022-01-14","2022-01-24","2022-01-14","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311869,"Influenza - Avian","H5N1 HPAI",47.976602,21.715422,"Ny?regyh?za","Hungary","Europe","Ny?regyh?za, Hungary, Europe","2022-01-18","2022-01-24","2022-01-18","Wild,Rook","OIE",,
311868,"Influenza - Avian","H5N1 HPAI",47.799344,22.60574,"Csenger?jfalu","Hungary","Europe","Csenger?jfalu, Hungary, Europe","2022-01-19","2022-01-24","2022-01-19","Wild,Owl","OIE",,
311615,"Influenza - Avian","H5N1 HPAI",46.689485,19.807463,"Kiskunf?legyh?za","Hungary","Europe","Kiskunf?legyh?za, Hungary, Europe","2022-01-11","2022-01-17","2022-01-11","Domestic,Duck","OIE",,
311614,"Influenza - Avian","H5N1 HPAI",46.53348,19.51865,"T?zl?r","Hungary","Europe","T?zl?r, Hungary, Europe","2022-01-06","2022-01-17","2022-01-06","Domestic,Duck","OIE",,
311613,"Influenza - Avian","H5N1 HPAI",47.976704,21.716576,"Ny?regyh?za","Hungary","Europe","Ny?regyh?za, Hungary, Europe","2022-01-05","2022-01-17","2022-01-05","Wild,Rook","OIE",,
311612,"Influenza - Avian","H5N1 HPAI",48.122226,21.469344,"Rakamaz","Hungary","Europe","Rakamaz, Hungary, Europe","2022-01-08","2022-01-17","2022-01-08","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310968,"Influenza - Avian","H5N1 HPAI",46.6509,20.256971,"Szentes","Hungary","Europe","Szentes, Hungary, Europe","2022-01-03","2022-01-11","2022-01-03","Wild,Owl","OIE",,
310967,"Influenza - Avian","H5N1 HPAI",48.12346,21.470432,"Rakamaz","Hungary","Europe","Rakamaz, Hungary, Europe","2022-01-04","2022-01-11","2022-01-04","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
310966,"Influenza - Avian","H5N1 HPAI",46.955039,21.586031,"Biharugra","Hungary","Europe","Biharugra, Hungary, Europe","2022-01-04","2022-01-11","2022-01-04","Domestic,Duck","OIE",,
310964,"Influenza - Avian","H5N1 HPAI",46.399735,19.875988,"Cs?lyosp?los","Hungary","Europe","Cs?lyosp?los, Hungary, Europe","2022-01-03","2022-01-11","2022-01-03","Domestic,Chicken","OIE",,
310963,"Influenza - Avian","H5N1 HPAI",46.572364,19.486869,"T?zl?r","Hungary","Europe","T?zl?r, Hungary, Europe","2022-01-05","2022-01-11","2022-01-05","Domestic,Duck","OIE",,
310962,"Influenza - Avian","H5N1 HPAI",46.472718,19.664062,"Kiskunmajsa","Hungary","Europe","Kiskunmajsa, Hungary, Europe","2022-01-06","2022-01-11","2022-01-06","Domestic,Duck","OIE",,
310351,"Influenza - Avian","H5N1 HPAI",46.905021,19.745351,"Kecskem?t","Hungary","Europe","Kecskem?t, Hungary, Europe","2022-01-02","2022-01-05","2022-01-02","Wild,Falcon","OIE",,
313505,"Influenza - Avian","H5N1 HPAI",55.27346,-7.24872,"Benduff","Ireland","Europe","Benduff, Ireland, Europe","2022-02-03","2022-02-14","2022-02-03","Wild,Fox","OIE",,
313410,"Influenza - Avian","H5N1 HPAI",55.27346,-7.24872,"Benduff","Ireland","Europe","Benduff, Ireland, Europe","2022-02-03","2022-02-11","2022-02-03","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
313409,"Influenza - Avian","H5N1 HPAI",53.371652,-6.174289,"Clontarf","Ireland","Europe","Clontarf, Ireland, Europe","2022-02-06","2022-02-11","2022-02-06","Wild,Grey Heron:Ardea cinerea(Ardeidae)","OIE",,
312373,"Influenza - Avian","H5N1 HPAI",54.4,-7,"Goorey","Ireland","Europe","Goorey, Ireland, Europe","2022-01-26","2022-01-28","2022-01-26","Wild,Barnacle Goose:Branta leucopsis(Anatidae)","OIE",,
312330,"Influenza - Avian","H5N1 HPAI",53.33976,-6.1973,"Ringsend","Ireland","Europe","Ringsend, Ireland, Europe","2022-01-21","2022-01-28","2022-01-21","Wild,Buzzard","OIE",,
311346,"Influenza - Avian","H5N1 HPAI",51.944288,-7.907249,"Youghal","Ireland","Europe","Youghal, Ireland, Europe","2022-01-07","2022-01-14","2022-01-07","Wild,Buzzard","OIE",,
312311,"Influenza - Avian","H5N1 HPAI",-22.6,14.533333,"Bird Island","Namibia","Africa","Bird Island, Namibia, Africa","2022-01-13","2022-01-21","2022-01-13","Wild,Cape cormorant (Phalacrocorax capensis)","OIE",,
312306,"Influenza - Avian","H5N1 HPAI",-22.67,14.533333,"Swakopmund","Namibia","Africa","Swakopmund, Namibia, Africa","2022-01-13","2022-01-24","2022-01-13","Wild,Cape cormorant (Phalacrocorax capensis)","National authorities",,
312514,"Influenza - Avian","H5N1 HPAI",9.5176,8.9172,"FORON","Nigeria","Africa","FORON, Nigeria, Africa","2022-01-23","2022-01-30","2022-01-23","Domestic,Chicken","OIE",,
312513,"Influenza - Avian","H5N1 HPAI",12.4546,6.8713,"SAMARU PROJECT QTR, GUSAU","Nigeria","Africa","SAMARU PROJECT QTR, GUSAU, Nigeria, Africa","2022-01-24","2022-01-30","2022-01-24","Domestic,Chicken","OIE",,
312512,"Influenza - Avian","H5N1 HPAI",9.506,8.9124,"FORON","Nigeria","Africa","FORON, Nigeria, Africa","2022-01-25","2022-01-30","2022-01-25","Domestic,Chicken","OIE",,
312511,"Influenza - Avian","H5N1 HPAI",11.9736,8.3538,"LENGEL","Nigeria","Africa","LENGEL, Nigeria, Africa","2022-01-18","2022-01-30","2022-01-18","Domestic,Chicken","OIE",,
312510,"Influenza - Avian","H5N1 HPAI",11.959,8.5281,"UNGUWA UKU","Nigeria","Africa","UNGUWA UKU, Nigeria, Africa","2022-01-19","2022-01-30","2022-01-19","Domestic,Chicken","OIE",,
312509,"Influenza - Avian","H5N1 HPAI",9.0188,8.33,"ANDAHA/JOS ROAD","Nigeria","Africa","ANDAHA/JOS ROAD, Nigeria, Africa","2022-01-19","2022-01-30","2022-01-19","Domestic,Chicken","OIE",,
312508,"Influenza - Avian","H5N1 HPAI",9.0057,8.2808,"ANDAHA JOS ROAD","Nigeria","Africa","ANDAHA JOS ROAD, Nigeria, Africa","2022-01-18","2022-01-30","2022-01-18","Domestic,Chicken","OIE",,
312507,"Influenza - Avian","H5N1 HPAI",8.7956,7.2062,"KUJE","Nigeria","Africa","KUJE, Nigeria, Africa","2022-01-17","2022-01-30","2022-01-17","Domestic,Chicken","OIE",,
312506,"Influenza - Avian","H5N1 HPAI",9.0042,8.32,"ANDAHA/JOS ROAD","Nigeria","Africa","ANDAHA/JOS ROAD, Nigeria, Africa","2022-01-19","2022-01-30","2022-01-19","Domestic,Chicken","OIE",,
312505,"Influenza - Avian","H5N1 HPAI",9.044,7.3648,"abuja","Nigeria","Africa","abuja, Nigeria, Africa","2022-01-24","2022-01-30","2022-01-24","Domestic,Chicken","OIE",,
312504,"Influenza - Avian","H5N1 HPAI",11.8326,13.1471,"MAIDUGURI LIVE BIRD MARKET","Nigeria","Africa","MAIDUGURI LIVE BIRD MARKET, Nigeria, Africa","2022-01-23","2022-01-30","2022-01-23","Domestic,Chicken","OIE",,
312503,"Influenza - Avian","H5N1 HPAI",8.9914,7.2932,"abuja","Nigeria","Africa","abuja, Nigeria, Africa","2022-01-23","2022-01-30","2022-01-23","Domestic,Chicken","OIE",,
312502,"Influenza - Avian","H5N1 HPAI",9.0039,7.3128,"abuja","Nigeria","Africa","abuja, Nigeria, Africa","2022-01-24","2022-01-30","2022-01-24","Domestic,Chicken","OIE",,
312501,"Influenza - Avian","H5N1 HPAI",10.2791,10.9647,"NEW GRA","Nigeria","Africa","NEW GRA, Nigeria, Africa","2022-01-16","2022-01-30","2022-01-16","Domestic,Chicken","OIE",,
312500,"Influenza - Avian","H5N1 HPAI",8.81,7.7028,"NEW KARU","Nigeria","Africa","NEW KARU, Nigeria, Africa","2022-01-17","2022-01-30","2022-01-17","Domestic,Chicken","OIE",,
312499,"Influenza - Avian","H5N1 HPAI",10.4014,8.5575,"KAYARDA, SAMINAKA","Nigeria","Africa","KAYARDA, SAMINAKA, Nigeria, Africa","2022-01-17","2022-01-30","2022-01-17","Domestic,Chicken","OIE",,
312498,"Influenza - Avian","H5N1 HPAI",9.742,8.733,"BUKURU","Nigeria","Africa","BUKURU, Nigeria, Africa","2022-01-18","2022-01-30","2022-01-18","Domestic,Chicken","OIE",,
312497,"Influenza - Avian","H5N1 HPAI",9.6809,8.7324,"OFF STATE LOWCOAST","Nigeria","Africa","OFF STATE LOWCOAST, Nigeria, Africa","2022-01-18","2022-01-30","2022-01-18","Domestic,Chicken","OIE",,
312496,"Influenza - Avian","H5N1 HPAI",12.026,8.4397,"WALAWA","Nigeria","Africa","WALAWA, Nigeria, Africa","2022-01-17","2022-01-30","2022-01-17","Domestic,Chicken","OIE",,
312495,"Influenza - Avian","H5N1 HPAI",9.7163,8.7278,"ZARMANGANDA ROAD RAYFIELD","Nigeria","Africa","ZARMANGANDA ROAD RAYFIELD, Nigeria, Africa","2022-01-17","2022-01-30","2022-01-17","Domestic,Chicken","OIE",,
312494,"Influenza - Avian","H5N1 HPAI",11.4122,8.2471,"GWARMAI","Nigeria","Africa","GWARMAI, Nigeria, Africa","2022-01-18","2022-01-30","2022-01-18","Domestic,Chicken","OIE",,
312493,"Influenza - Avian","H5N1 HPAI",12.0149,8.4415,"WALAWA","Nigeria","Africa","WALAWA, Nigeria, Africa","2022-01-19","2022-01-30","2022-01-19","Domestic,Chicken","OIE",,
312492,"Influenza - Avian","H5N1 HPAI",12.0019,8.4209,"UNGOGO","Nigeria","Africa","UNGOGO, Nigeria, Africa","2022-01-12","2022-01-30","2022-01-12","Domestic,Chicken","OIE",,
312491,"Influenza - Avian","H5N1 HPAI",10.1975,11.4944,"Boltondg road","Nigeria","Africa","Boltondg road, Nigeria, Africa","2022-01-11","2022-01-30","2022-01-11","Domestic,Chicken","OIE",,
312490,"Influenza - Avian","H5N1 HPAI",11.8842,8.5468,"DAN-SANGO","Nigeria","Africa","DAN-SANGO, Nigeria, Africa","2022-01-11","2022-01-30","2022-01-11","Domestic,Chicken","OIE",,
312130,"Influenza - Avian","H5N1 HPAI",11.9361,8.4659,"Kano Municipal, Kano, SHARADA PHASE III","Nigeria","Africa","Kano Municipal, Kano, SHARADA PHASE III, Nigeria, Africa","2022-01-12","2022-01-24","2022-01-12","Domestic,Chicken","FAO ECTAD RAF",,
312129,"Influenza - Avian","H5N1 HPAI",11.8971,8.4556,"Kumbotso, Kano, Batakaye","Nigeria","Africa","Kumbotso, Kano, Batakaye, Nigeria, Africa","2022-01-12","2022-01-24","2022-01-12","Domestic,Chicken","FAO ECTAD RAF",,
312128,"Influenza - Avian","H5N1 HPAI",11.89,8.5013,"Kudu, Kano, Zara","Nigeria","Africa","Kudu, Kano, Zara, Nigeria, Africa","2022-01-12","2022-01-24","2022-01-12","Domestic,Chicken","FAO ECTAD RAF",,
311375,"Influenza - Avian","H5N1 HPAI",6.1682,5.648,"OBOSA FARMS","Nigeria","Africa","OBOSA FARMS, Nigeria, Africa","2022-01-09","2022-01-16","2022-01-09","Domestic,Chicken","OIE",,
311374,"Influenza - Avian","H5N1 HPAI",9.6805,8.7232,"SABON BARKI, BUKURU","Nigeria","Africa","SABON BARKI, BUKURU, Nigeria, Africa","2022-01-11","2022-01-16","2022-01-11","Domestic,Chicken","OIE",,
311373,"Influenza - Avian","H5N1 HPAI",9.9907,8.8837,"NEPA ZARIA ROAD","Nigeria","Africa","NEPA ZARIA ROAD, Nigeria, Africa","2022-01-11","2022-01-16","2022-01-11","Domestic,Chicken","OIE",,
311372,"Influenza - Avian","H5N1 HPAI",10.1902,9.7819,"BAUCHI LIFE BIRD MARKET","Nigeria","Africa","BAUCHI LIFE BIRD MARKET, Nigeria, Africa","2022-01-11","2022-01-16","2022-01-11","Domestic,Chicken","OIE",,
311371,"Influenza - Avian","H5N1 HPAI",10.1439,8.8006,"ZAKARI FARMS, RUKUBA ROAD","Nigeria","Africa","ZAKARI FARMS, RUKUBA ROAD, Nigeria, Africa","2022-01-11","2022-01-16","2022-01-11","Domestic,Chicken","OIE",,
311370,"Influenza - Avian","H5N1 HPAI",8.9237,7.6797,"SAMLAR FARMS UKE","Nigeria","Africa","SAMLAR FARMS UKE, Nigeria, Africa","2022-01-11","2022-01-16","2022-01-11","Domestic,Chicken","OIE",,
311369,"Influenza - Avian","H5N1 HPAI",10.2181,8.4867,"SAMINAKA","Nigeria","Africa","SAMINAKA, Nigeria, Africa","2022-01-05","2022-01-16","2022-01-05","Domestic,Chicken","OIE",,
311368,"Influenza - Avian","H5N1 HPAI",8.9304,7.7002,"UKE","Nigeria","Africa","UKE, Nigeria, Africa","2022-01-09","2022-01-16","2022-01-09","Domestic,Chicken","OIE",,
311367,"Influenza - Avian","H5N1 HPAI",10.6428,7.3364,"IGABI","Nigeria","Africa","IGABI, Nigeria, Africa","2022-01-05","2022-01-16","2022-01-05","Domestic,Chicken","OIE",,
311366,"Influenza - Avian","H5N1 HPAI",9.0352,7.3933,"GARKI","Nigeria","Africa","GARKI, Nigeria, Africa","2022-01-09","2022-01-16","2022-01-09","Domestic,Chicken","OIE",,
311365,"Influenza - Avian","H5N1 HPAI",6.076,5.5855,"OSAMUJO","Nigeria","Africa","OSAMUJO, Nigeria, Africa","2022-01-08","2022-01-16","2022-01-08","Domestic,Chicken","OIE",,
314089,"Influenza - Avian","H5N1 HPAI",58.85,5.7,"Stangeland","Norway","Europe","Stangeland, Norway, Europe","2022-02-07","2022-02-18","2022-02-07","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
311737,"Influenza - Avian","H5N1 HPAI",60.82,4.87,"Borilden","Norway","Europe","Borilden, Norway, Europe","2022-01-10","2022-01-21","2022-01-10","Wild,White tailed eagle (Haliaeetus albicilla)","OIE",,
311721,"Influenza - Avian","H5N1 HPAI",58.46008,8.7677,"Pollen","Norway","Europe","Pollen, Norway, Europe","2022-01-04","2022-01-21","2022-01-04","Wild,Columbidae (unidentified):Columbidae (incognita)(Columbidae)","OIE",,
314261,"Influenza - Avian","H5N1 HPAI",52.312392,20.999263,"Warszawa","Poland","Europe","Warszawa, Poland, Europe","2022-02-17","2022-02-21","2022-02-17","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314076,"Influenza - Avian","H5N1 HPAI",54.789,18.4184,"W adys awowo","Poland","Europe","W adys awowo, Poland, Europe","2022-02-11","2022-02-17","2022-02-11","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314075,"Influenza - Avian","H5N1 HPAI",54.6042,18.8051,"Hel","Poland","Europe","Hel, Poland, Europe","2022-02-11","2022-02-17","2022-02-11","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314071,"Influenza - Avian","H5N1 HPAI",52.796066,18.359344,"Marcinkowo","Poland","Europe","Marcinkowo, Poland, Europe","2022-02-05","2022-02-17","2022-02-05","Domestic,Chicken","OIE",,
314070,"Influenza - Avian","H5N1 HPAI",53.537679,17.568015,"Du a Cerkwica","Poland","Europe","Du a Cerkwica, Poland, Europe","2022-02-05","2022-02-17","2022-02-05","Domestic,Duck","OIE",,
314069,"Influenza - Avian","H5N1 HPAI",53.583,17.1983,"Buchowo","Poland","Europe","Buchowo, Poland, Europe","2022-02-08","2022-02-17","2022-02-08","Domestic,Unspecified bird","OIE",,
314067,"Influenza - Avian","H5N1 HPAI",49.970859,18.832501,"Studzionka","Poland","Europe","Studzionka, Poland, Europe","2022-02-10","2022-02-16","2022-02-10","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314066,"Influenza - Avian","H5N1 HPAI",52.45062,20.97692,"Wieliszew","Poland","Europe","Wieliszew, Poland, Europe","2022-02-02","2022-02-16","2022-02-02","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
313670,"Influenza - Avian","H5N1 HPAI",51.74339,18.473189,"Chlewo","Poland","Europe","Chlewo, Poland, Europe","2022-02-13","2022-02-16","2022-02-13","Domestic,Duck","OIE",,
312328,"Influenza - Avian","H5N1 HPAI",54.7203,18.3595,"W adys awowo","Poland","Europe","W adys awowo, Poland, Europe","2022-01-23","2022-01-28","2022-01-23","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312327,"Influenza - Avian","H5N1 HPAI",52.49,20.67,"Szczypiorno","Poland","Europe","Szczypiorno, Poland, Europe","2022-01-26","2022-01-28","2022-01-26","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312203,"Influenza - Avian","H5N1 HPAI",53.53,17.6,"Radzim","Poland","Europe","Radzim, Poland, Europe","2022-01-23","2022-01-27","2022-01-23","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312080,"Influenza - Avian","H5N1 HPAI",51.52,17.42,"M odzian?w","Poland","Europe","M odzian?w, Poland, Europe","2022-01-23","2022-01-27","2022-01-23","Domestic,Chicken","OIE",,
312078,"Influenza - Avian","H5N1 HPAI",51.420889,17.683623,"Ku nica K cka","Poland","Europe","Ku nica K cka, Poland, Europe","2022-01-12","2022-01-27","2022-01-12","Domestic,Goose","OIE",,
312077,"Influenza - Avian","H5N1 HPAI",52.2136,16.75544,"Boles awiec","Poland","Europe","Boles awiec, Poland, Europe","2022-01-25","2022-01-27","2022-01-25","Domestic,Turkey","OIE",,
312073,"Influenza - Avian","H5N1 HPAI",51.734,18.863,"Rzeczyca","Poland","Europe","Rzeczyca, Poland, Europe","2022-01-17","2022-01-26","2022-01-17","Domestic,Duck","OIE",,
312072,"Influenza - Avian","H5N1 HPAI",50.05,22.48,"Przeworsk","Poland","Europe","Przeworsk, Poland, Europe","2022-01-17","2022-01-26","2022-01-17","Domestic,Chicken","OIE",,
311988,"Influenza - Avian","H5N1 HPAI",51.36,16.57,"Wrzosy","Poland","Europe","Wrzosy, Poland, Europe","2022-01-23","2022-01-25","2022-01-23","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311987,"Influenza - Avian","H5N1 HPAI",51.11,17.76,"Namys ?w","Poland","Europe","Namys ?w, Poland, Europe","2022-01-14","2022-01-25","2022-01-14","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311986,"Influenza - Avian","H5N1 HPAI",51.18,20.41,"Ko skie","Poland","Europe","Ko skie, Poland, Europe","2022-01-19","2022-01-25","2022-01-19","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311811,"Influenza - Avian","H5N1 HPAI",53.78,17.31,"Przechlewo","Poland","Europe","Przechlewo, Poland, Europe","2022-01-05","2022-01-19","2022-01-05","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311810,"Influenza - Avian","H5N1 HPAI",52.680858,18.326849,"Kruszwica","Poland","Europe","Kruszwica, Poland, Europe","2022-01-13","2022-01-19","2022-01-13","Wild,Greater White-fronted Goose (Anser albifrons)","OIE",,
311809,"Influenza - Avian","H5N1 HPAI",52.467165,20.860149,"Skrzeszew","Poland","Europe","Skrzeszew, Poland, Europe","2022-01-10","2022-01-19","2022-01-10","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311026,"Influenza - Avian","H5N1 HPAI",53.335941,18.340128,"Chrystkowo","Poland","Europe","Chrystkowo, Poland, Europe","2022-01-10","2022-01-12","2022-01-10","Domestic,Chicken","OIE",,
311024,"Influenza - Avian","H5N1 HPAI",54.074151,16.394144,"Mostowo","Poland","Europe","Mostowo, Poland, Europe","2022-01-10","2022-01-12","2022-01-10","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311023,"Influenza - Avian","H5N1 HPAI",54.176861,16.138473,"Koszalin","Poland","Europe","Koszalin, Poland, Europe","2022-01-03","2022-01-12","2022-01-03","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
311022,"Influenza - Avian","H5N1 HPAI",52.652781,19.148134,"W oc awek","Poland","Europe","W oc awek, Poland, Europe","2022-01-02","2022-01-12","2022-01-02","Wild,Mew gull (Larus canus)","OIE",,
311021,"Influenza - Avian","H5N1 HPAI",54.344453,19.036644,"jantar","Poland","Europe","jantar, Poland, Europe","2022-01-04","2022-01-12","2022-01-04","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
311020,"Influenza - Avian","H5N1 HPAI",51.72448,19.523996,"?d","Poland","Europe","?d, Poland, Europe","2022-01-07","2022-01-12","2022-01-07","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311019,"Influenza - Avian","H5N1 HPAI",51.183363,20.418906,"Ko skie","Poland","Europe","Ko skie, Poland, Europe","2022-01-03","2022-01-12","2022-01-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311018,"Influenza - Avian","H5N1 HPAI",54.344863,19.083687,"jantar","Poland","Europe","jantar, Poland, Europe","2022-01-03","2022-01-12","2022-01-03","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
311017,"Influenza - Avian","H5N1 HPAI",52.093889,22.912222,"Ce ujki","Poland","Europe","Ce ujki, Poland, Europe","2022-01-09","2022-01-12","2022-01-09","Domestic,Turkey","OIE",,
311016,"Influenza - Avian","H5N1 HPAI",51.471668,22.951163,"Stary U cim?w","Poland","Europe","Stary U cim?w, Poland, Europe","2022-01-09","2022-01-12","2022-01-09","Domestic,Turkey","OIE",,
311015,"Influenza - Avian","H5N1 HPAI",51.73144,18.81004,"Ro d a y","Poland","Europe","Ro d a y, Poland, Europe","2022-01-08","2022-01-12","2022-01-08","Domestic,Duck","OIE",,
311014,"Influenza - Avian","H5N1 HPAI",52.240463,22.741495,"Nowosielec","Poland","Europe","Nowosielec, Poland, Europe","2022-01-01","2022-01-12","2022-01-01","Domestic,Turkey","OIE",,
311013,"Influenza - Avian","H5N1 HPAI",51.518889,18.039167,"Kaliszkowice Kaliskie","Poland","Europe","Kaliszkowice Kaliskie, Poland, Europe","2022-01-09","2022-01-12","2022-01-09","Domestic,Unspecified bird","OIE",,
311012,"Influenza - Avian","H5N1 HPAI",51.41871,17.674939,"Paw ?w","Poland","Europe","Paw ?w, Poland, Europe","2022-01-09","2022-01-12","2022-01-09","Domestic,Goose","OIE",,
310310,"Influenza - Avian","H5N1 HPAI",52.240321,22.742,"Nowosielec","Poland","Europe","Nowosielec, Poland, Europe","2022-01-01","2022-01-05","2022-01-01","Domestic,Unspecified bird","OIE",,
312766,"Influenza - Avian","H5N1 HPAI",16.4,-16.3,"Parc National des Oiseaux de Djoudj","Senegal","Africa","Parc National des Oiseaux de Djoudj, Senegal, Africa","2022-01-25","2022-02-02","2022-01-25","Wild,Rose Pelican (Pelecanus onocrotalus)","National authorities",,
314322,"Influenza - Avian","H5N1 HPAI",48.574,13.498,"Passau","Austria","Europe","Passau, Austria, Europe","2022-02-07","2022-02-22","2022-02-07","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
314093,"Influenza - Avian","H5N1 HPAI",46.822406,15.529925,"Leibnitz","Austria","Europe","Leibnitz, Austria, Europe","2022-02-02","2022-02-18","2022-02-02","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314092,"Influenza - Avian","H5N1 HPAI",46.78455,15.583641,"Leibnitz","Austria","Europe","Leibnitz, Austria, Europe","2022-02-12","2022-02-18","2022-02-12","Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)","OIE",,
314091,"Influenza - Avian","H5N1 HPAI",46.744684,15.572122,"Leibnitz","Austria","Europe","Leibnitz, Austria, Europe","2022-02-12","2022-02-18","2022-02-12","Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)","OIE",,
312740,"Influenza - Avian","H5N1 HPAI",46.829746,15.561343,"Leibnitz","Austria","Europe","Leibnitz, Austria, Europe","2022-01-24","2022-02-04","2022-01-24","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312739,"Influenza - Avian","H5N1 HPAI",46.829746,15.561343,"Leibnitz","Austria","Europe","Leibnitz, Austria, Europe","2022-01-20","2022-02-04","2022-01-20","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
312738,"Influenza - Avian","H5N1 HPAI",48.28321,13.15219,"Braunau am Inn","Austria","Europe","Braunau am Inn, Austria, Europe","2022-01-25","2022-02-04","2022-01-25","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311938,"Influenza - Avian","H5N1 HPAI",46.5631,14.4548,"Klagenfurt-Land","Austria","Europe","Klagenfurt-Land, Austria, Europe","2022-01-13","2022-01-24","2022-01-13","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311937,"Influenza - Avian","H5N1 HPAI",48.769,14.8767,"Gm?nd","Austria","Europe","Gm?nd, Austria, Europe","2022-01-03","2022-01-24","2022-01-03","Wild,Greylag Goose:Anser anser(Anatidae)","OIE",,
311936,"Influenza - Avian","H5N1 HPAI",48.54,14.01,"Rohrbach","Austria","Europe","Rohrbach, Austria, Europe","2022-01-18","2022-01-24","2022-01-18","Domestic,Chicken","OIE",,
311935,"Influenza - Avian","H5N1 HPAI",48.54,14.01,"Rohrbach","Austria","Europe","Rohrbach, Austria, Europe","2022-01-20","2022-01-24","2022-01-20","Domestic,Unspecified bird","OIE",,
310973,"Influenza - Avian","H5N1 HPAI",47.0714,16.013,"Hartberg-F?rstenfeld","Austria","Europe","Hartberg-F?rstenfeld, Austria, Europe","2022-01-03","2022-01-11","2022-01-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
